Region ID, Region name, Region volume, vol P1, vol P2, vol P3, vol LD1, vol LD2, vol LD3, vol HD1, vol HD2, vol HD3, avg P, avg LD, avg HD, pv LD, pv HD
 145, fourth ventricle, 28326, 4.59211e+08, 6.52832e+08, 1.81712e+09, 1.06459e+09, 2.40892e+08, 1.65431e+08, 6.04701e+08, 5.3731e+07, 2.36034e+08, 9.76388e+08, 4.90304e+08, 2.98155e+08, -0.310064, -0.141269
 146, Pontine reticular nucleus, 82180, 1.52775e+09, 2.40924e+09, 4.726e+09, 2.53771e+09, 5.92788e+09, 4.96748e+09, 2.42916e+09, 1.90631e+09, 2.63761e+09, 2.88766e+09, 4.47769e+09, 2.32436e+09, 0.233352, -0.519553
 147, Locus ceruleus, 525, 2.98264e+06, 1.16324e+07, 1.2006e+07, 3.50759e+07, 2.14802e+07, 1.31134e+07, 1.53939e+07, 5.39522e+06, 7.8716e+06, 8.87368e+06, 2.32232e+07, 9.55357e+06, 0.0671732, 0.852862
 148, Gustatory areas layer 4, 4702, 5.17645e+08, 3.2952e+08, 8.36247e+08, 7.3673e+08, 3.17752e+08, 4.22667e+08, 5.28148e+08, 3026, 1.54053e+08, 5.61137e+08, 4.92383e+08, 2.27401e+08, -0.686937, -0.130796
 149, Paraventricular nucleus of the thalamus, 15684, 2.17762e+07, 1.92223e+08, 7.39026e+07, 1.8868e+09, 2.3458e+08, 4.11537e+07, 655129, 1.1489e+07, 2.17636e+08, 9.59673e+07, 7.20845e+08, 7.65934e+07, 0.26284, -0.797997
 150, periventricular bundle of the hypothalamus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 151, Accessory olfactory bulb, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 152, Piriform area layers 1-3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 153, lateral recess, 26607, 5.56158e+08, 3.14653e+08, 1.73894e+09, 1.24096e+09, 1.71038e+09, 1.06599e+09, 9.28606e+08, 1.8249e+08, 1.72891e+08, 8.69917e+08, 1.33911e+09, 4.27996e+08, 0.297583, -0.345269
 154, Perihypoglossal nuclei, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 155, Lateral dorsal nucleus of thalamus, 34062, 1.66936e+09, 1.48392e+08, 2.13076e+09, 3.12651e+09, 2.31154e+09, 9.17934e+08, 1.83954e+09, 5.2259e+08, 2.45433e+07, 1.31617e+09, 2.11866e+09, 7.95558e+08, 0.326621, -0.473846
 156, Dorsal auditory area layer 6a, 5882, 2.92149e+08, 3.37885e+08, 7.37115e+08, 1.07824e+09, 1.09875e+08, 1.99887e+07, 2.84735e+08, 4.79553e+06, 8.48485e+06, 4.55716e+08, 4.02701e+08, 9.93385e+07, -0.868188, -0.0611654
 157, Periventricular zone, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 158, posterior commissure, 1947, 1.43256e+07, 1.04482e+08, 143839, 3.78732e+08, 122788, 7.19695e+06, 0, 1.64533e+06, 1.4077e+08, 3.96505e+07, 1.28684e+08, 4.74718e+07, 0.446322, 0.874598
 159, Anterior olfactory nucleus, 120208, 1.24999e+10, 9.52944e+09, 1.30232e+10, 1.14903e+10, 1.68492e+10, 1.75414e+10, 6.40513e+09, 2.0845e+09, 7.0875e+09, 1.16842e+10, 1.52936e+10, 5.19238e+09, 0.114874, -0.0140422
 160, Anterior olfactory nucleus layer 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 161, Nucleus intercalatus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 162, Laterodorsal tegmental nucleus, 3764, 6.07715e+07, 1.23455e+08, 1.35593e+08, 2.34788e+08, 1.21863e+07, 3.51005e+07, 2.03395e+07, 1.06368e+07, 9.87755e+07, 1.06606e+08, 9.40249e+07, 4.32506e+07, -0.84603, -0.0992105
 163, Agranular insular area posterior part layer 2/3, 27578, 1.24556e+09, 9.84684e+08, 2.46327e+09, 3.29338e+09, 2.88417e+09, 2.41308e+09, 2.68248e+09, 191398, 2.689e+07, 1.5645e+09, 2.86354e+09, 9.03187e+08, 0.0380689, -0.463225
 164, central canal spinal cord/medulla, 80, 309033, 57864, 4.19596e+06, 131310, 0, 425627, 282352, 0, 333056, 1.52095e+06, 185646, 205136, -0.290978, -0.296513
 165, Midbrain raphe nuclei, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 166, premammillary commissure, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 167, Anterior olfactory nucleus dorsal part, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 168, Anterior olfactory nucleus layer 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 169, Nucleus prepositus, 5042, 2.30088e+07, 7.36062e+07, 8.73133e+07, 1.12071e+08, 3.8248e+06, 3.407e+07, 1.96357e+07, 124951, 9.07042e+07, 6.13094e+07, 4.99886e+07, 3.68216e+07, -0.731754, -0.424576
 170, Dorsal part of the lateral geniculate complex, 23081, 7.95633e+08, 3.65175e+08, 1.41772e+09, 7.10974e+08, 4.97205e+08, 3.45724e+08, 8.40537e+08, 1.17262e+08, 2.0629e+08, 8.59509e+08, 5.17968e+08, 3.8803e+08, -0.265453, -0.204242
 171, Prelimbic area layer 1, 20289, 4.52862e+08, 9.16649e+07, 1.01688e+09, 2.78267e+09, 8.77251e+08, 6.69278e+08, 1.53263e+09, 6.58126e+07, 3.02944e+08, 5.20469e+08, 1.44307e+09, 6.33796e+08, 0.193799, 0.805754
 173, Retrochiasmatic area, 8306, 1.24701e+08, 1.03301e+08, 4.0145e+08, 1.12355e+08, 2.32578e+08, 5.35872e+07, 7.52504e+07, 1.2425e+06, 9.60897e+07, 2.09817e+08, 1.3284e+08, 5.75275e+07, -0.437858, -0.136277
 174, preoptic commissure, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 175, Anterior olfactory nucleus external part, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 177, Nucleus of Roller, 726, 6.94751e+06, 8.31246e+06, 3.46899e+07, 2.15136e+07, 6.08925e+06, 1.64298e+07, 5.03337e+06, 470064, 5.82749e+06, 1.665e+07, 1.46776e+07, 3.77697e+06, -0.822807, -0.161088
 178, Ventral part of the lateral geniculate complex, 12917, 2.68802e+08, 1.42829e+08, 6.35687e+08, 4.64249e+08, 2.17109e+08, 1.98652e+08, 2.11783e+08, 2.29024e+07, 5.33471e+07, 3.49106e+08, 2.93337e+08, 9.60108e+07, -0.709725, -0.123031
 179, Anterior cingulate area layer 6a, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 180, Gustatory areas layer 2/3, 12758, 1.26655e+09, 7.38181e+08, 1.95163e+09, 1.59909e+09, 7.78534e+08, 1.08047e+09, 1.14226e+09, 33427, 3.83555e+08, 1.31879e+09, 1.1527e+09, 5.08616e+08, -0.657343, -0.110638
 181, Nucleus of reuniens, 14341, 7.44925e+07, 1.05013e+08, 7.93126e+07, 3.16051e+08, 2.69661e+08, 3.34187e+06, 4322, 1.80017e+07, 6.53969e+07, 8.62727e+07, 1.96351e+08, 2.7801e+07, 0.240479, -0.0298511
 182, propriohypothalamic pathways, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 183, Anterior olfactory nucleus lateral part, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 184, Frontal pole cerebral cortex, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 185, Parapyramidal nucleus deep part, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 186, Lateral habenula, 10304, 3.31344e+08, 1.96932e+08, 5.10782e+08, 2.20778e+09, 1.02415e+09, 4.70581e+08, 4.25093e+07, 2.52432e+08, 9.57384e+07, 3.46353e+08, 1.23417e+09, 1.30227e+08, 0.104879, -0.0749153
 187, Gustatory areas layer 5, 16697, 1.46893e+09, 1.06122e+09, 2.76757e+09, 2.34631e+09, 8.47951e+08, 1.29558e+09, 1.55087e+09, 71001, 5.04617e+08, 1.76591e+09, 1.49661e+09, 6.85186e+08, -0.652848, -0.126681
 188, Accessory olfactory bulb glomerular layer, 4715, 8.91427e+08, 1.23532e+08, 1.05889e+09, 9.05146e+08, 7.58199e+08, 1.81992e+08, 3.02447e+08, 3.12102e+07, 4.46733e+08, 6.91283e+08, 6.15112e+08, 2.6013e+08, -0.809755, -0.16651
 189, Rhomboid nucleus, 2601, 3.29428e+06, 1.62292e+07, 3.54034e+06, 1.4485e+08, 2.56555e+07, 256, 0, 25743, 9.20524e+06, 7.68794e+06, 5.68353e+07, 3.07699e+06, 0.250505, -0.343172
 190, pyramid, 17268, 9.46977e+07, 2.79895e+08, 1.23698e+09, 7.93815e+07, 1.70931e+08, 3.81065e+08, 5.18958e+08, 2.99902e+07, 4.44484e+08, 5.37191e+08, 2.10459e+08, 3.31144e+08, -0.33456, -0.548202
 191, Anterior olfactory nucleus medial part, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 192, Cortical amygdalar area anterior part layer 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 193, Parapyramidal nucleus superficial part, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 194, Lateral hypothalamic area, 109266, 4.05195e+08, 6.00613e+08, 1.88283e+09, 1.14003e+09, 5.38858e+09, 3.0605e+09, 5.75916e+08, 3.63862e+08, 2.69037e+08, 9.62879e+08, 3.19637e+09, 4.02938e+08, 0.10559, -0.220073
 195, Prelimbic area layer 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 196, Accessory olfactory bulb granular layer, 6772, 5.05402e+08, 1.03035e+07, 2.73006e+08, 1.86266e+08, 9.09072e+08, 4.20705e+08, 5.64094e+07, 1.86292e+07, 8.49078e+07, 2.62904e+08, 5.05348e+08, 5.33155e+07, 0.311395, -0.149868
 197, Rostral linear nucleus raphe, 548, 385612, 1.70358e+06, 2551, 3.8294e+06, 32, 0, 0, 0, 8.30877e+06, 697248, 1.27648e+06, 2.76959e+06, 0.633468, 0.418552
 198, pyramidal decussation, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 199, Anterior olfactory nucleus posteroventral part, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 200, Cortical amygdalar area anterior part layer 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 201, Primary somatosensory area barrel field layer 2/3, 48399, 5.85328e+09, 1.12832e+09, 5.79317e+09, 1.50518e+10, 8.95751e+08, 1.46283e+09, 3.1019e+09, 5.19547e+07, 8.3326e+08, 4.25826e+09, 5.80346e+09, 1.32904e+09, 0.718164, -0.118929
 202, Medial vestibular nucleus, 43409, 3.98693e+08, 6.39969e+08, 1.06814e+09, 1.75205e+09, 1.84898e+09, 7.83514e+08, 1.21448e+09, 3.58396e+08, 5.87061e+08, 7.02267e+08, 1.46151e+09, 7.19979e+08, 0.0768709, 0.949552
 203, Linear nucleus of the medulla, 819, 1.78546e+07, 2.92186e+07, 9.58245e+07, 5.52396e+07, 9.98121e+07, 6.31289e+07, 7.40874e+07, 2.93163e+07, 4.40285e+06, 4.76326e+07, 7.27269e+07, 3.59355e+07, 0.332897, -0.67506
 204, Accessory olfactory bulb mitral layer, 8882, 1.09059e+09, 1.09351e+08, 1.12343e+09, 9.37251e+08, 1.07369e+09, 3.05639e+08, 3.13504e+08, 4.27082e+07, 4.3865e+08, 7.74457e+08, 7.72193e+08, 2.64954e+08, -0.994907, -0.151495
 205, retriculospinal tract lateral part, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 206, Nucleus raphe magnus, 6949, 7.58001e+07, 1.06145e+08, 4.12548e+08, 644075, 583496, 4.64291e+07, 2.18922e+06, 0, 1.51998e+08, 1.98164e+08, 1.58856e+07, 5.13957e+07, -0.109053, -0.204602
 207, Area postrema, 1913, 7.7573e+06, 530832, 1.35957e+08, 1.87937e+07, 4.37652e+06, 2.44256e+07, 2.01136e+07, 30892, 5.02485e+06, 4.80817e+07, 1.58653e+07, 8.38978e+06, -0.424302, -0.335068
 208, Cortical amygdalar area anterior part layer 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 209, Lateral vestibular nucleus, 4535, 2.3592e+07, 4.0158e+07, 7.86874e+07, 1.1404e+08, 1.75204e+08, 1.90402e+07, 6.96827e+07, 3.66717e+07, 7.52368e+07, 4.74791e+07, 1.02761e+08, 6.05304e+07, 0.2334, 0.474651
 210, Lateral mammillary nucleus, 1036, 6.37985e+06, 3.37242e+06, 2.68147e+07, 5.30751e+06, 1.13438e+07, 6.20741e+07, 2.91568e+06, 6.04897e+06, 4.79752e+06, 1.2189e+07, 2.62418e+07, 4.58739e+06, 0.426177, -0.277908
 211, Anterior cingulate area dorsal part layer 2/3, 19541, 4.19199e+07, 8.19335e+07, 3.44817e+08, 6.9894e+09, 2.02841e+08, 2.95369e+08, 1.33406e+09, 1.94153e+07, 1.34665e+08, 1.56223e+08, 2.49587e+09, 4.96047e+08, 0.271605, 0.388829
 212, Main olfactory bulb glomerular layer, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 213, retriculospinal tract medial part, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 214, Red nucleus, 20698, 9.11864e+08, 1.11105e+09, 2.06527e+09, 8.64053e+08, 8.87021e+08, 1.114e+09, 1.64483e+08, 6.95659e+08, 4.1226e+08, 1.36273e+09, 9.55025e+08, 4.24134e+08, -0.242871, -0.0413212
 215, Anterior pretectal nucleus, 36810, 2.55294e+09, 2.52559e+09, 5.73052e+09, 4.66137e+09, 4.29604e+09, 2.92379e+09, 4.33978e+09, 2.07454e+09, 2.01154e+09, 3.60302e+09, 3.9604e+09, 2.80862e+09, 0.731222, -0.499145
 216, Cortical amygdalar area posterior part lateral zone layer 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 217, Superior vestibular nucleus, 11394, 1.34897e+08, 1.69369e+08, 2.45616e+08, 5.13533e+08, 5.02352e+08, 1.83682e+08, 2.43516e+08, 1.16306e+08, 2.33181e+08, 1.83294e+08, 3.99856e+08, 1.97668e+08, 0.0787108, 0.753277
 218, Lateral posterior nucleus of the thalamus, 34674, 1.99943e+09, 1.28306e+09, 3.59904e+09, 3.54199e+09, 2.72912e+09, 1.62059e+09, 2.689e+09, 9.38818e+08, 7.21209e+08, 2.29384e+09, 2.63057e+09, 1.44968e+09, 0.664584, -0.32652
 219, Somatomotor areas Layer 2/3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 220, Main olfactory bulb granule layer, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 221, rubroreticular tract, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 222, Nucleus raphe obscurus, 846, 1.44698e+07, 1.66157e+07, 5.93589e+07, 526672, 2.68478e+06, 1.82833e+07, 9.0868e+06, 19082, 3.61674e+06, 3.01481e+07, 7.16492e+06, 4.24087e+06, -0.146516, -0.0995267
 223, Arcuate hypothalamic nucleus, 8253, 9.86055e+07, 999222, 4.57018e+08, 6.7113e+06, 6.6314e+07, 943341, 13334, 667950, 3.12896e+07, 1.85541e+08, 2.46562e+07, 1.0657e+07, -0.232594, -0.198227
 224, Cortical amygdalar area posterior part lateral zone layer 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 225, Spinal vestibular nucleus, 19769, 2.82658e+08, 1.59639e+08, 3.6525e+08, 4.76288e+08, 9.54802e+08, 1.84292e+08, 4.66621e+08, 1.67175e+08, 2.22993e+08, 2.69182e+08, 5.38461e+08, 2.85596e+08, 0.228871, 0.863437
 226, Lateral preoptic area, 32958, 1.74928e+08, 1.00777e+09, 7.14968e+08, 9.25467e+08, 1.63938e+09, 8.85181e+08, 4.08119e+08, 3.1066e+08, 3.5187e+08, 6.32555e+08, 1.15001e+09, 3.56883e+08, 0.140696, -0.241135
 227, Anterior cingulate area layer 6b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 228, Main olfactory bulb inner plexiform layer, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 229, sensory root of the trigeminal nerve, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 230, Nucleus raphe pallidus, 1860, 9.40362e+06, 1.65734e+07, 1.36098e+08, 96330, 4.66257e+06, 2.03199e+07, 2.32297e+07, 65349, 1.84631e+07, 5.4025e+07, 8.3596e+06, 1.39194e+07, -0.24944, -0.304035
 231, Anterior tegmental nucleus, 500, 8.7946e+06, 1.01274e+07, 5.29474e+06, 2.22467e+07, 101718, 967185, 1652, 504595, 1.81736e+07, 8.07225e+06, 7.77187e+06, 6.22662e+06, -0.962651, -0.731689
 232, Cortical amygdalar area posterior part lateral zone layer 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 233, Anterolateral visual area layer 5, 6483, 5.00132e+08, 6.01829e+08, 9.52829e+08, 1.96228e+09, 1.04199e+08, 9.54414e+07, 2.5811e+08, 270239, 2.74577e+07, 6.8493e+08, 7.2064e+08, 9.52793e+07, 0.948458, -0.0106347
 234, Temporal association areas layer 4, 9951, 9.37518e+08, 1.1436e+09, 1.88999e+09, 3.0342e+09, 9.3474e+08, 5.50343e+08, 1.15265e+09, 0, 4.89726e+07, 1.3237e+09, 1.50643e+09, 4.00541e+08, 0.799459, -0.0758352
 235, Lateral reticular nucleus, 15747, 2.8288e+08, 1.36629e+08, 1.69947e+09, 6.38297e+08, 9.0215e+08, 9.81346e+08, 1.13197e+09, 1.9314e+08, 1.18804e+08, 7.06326e+08, 8.40598e+08, 4.81305e+08, 0.762835, -0.667589
 236, Main olfactory bulb mitral layer, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 237, solitary tract, 331, 3.04148e+06, 270908, 2.18209e+07, 1.31758e+07, 1.94317e+07, 2.31942e+07, 3.98042e+06, 802896, 4.31503e+06, 8.37776e+06, 1.86006e+07, 3.03278e+06, 0.164699, -0.394044
 238, Nucleus raphe pontis, 1652, 1.79441e+07, 1.06588e+07, 1.28299e+07, 2.12678e+07, 0, 2.68096e+06, 0, 0, 2.81119e+07, 1.38109e+07, 7.98292e+06, 9.37063e+06, -0.367208, -0.601931
 239, Anterior group of the dorsal thalamus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 240, Cortical amygdalar area posterior part medial zone layer 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 241, Posterior parietal association areas layer 2/3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 242, Lateral septal nucleus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 243, Dorsal auditory area layer 6b, 970, 3.08892e+07, 4.47889e+07, 9.8781e+07, 1.25576e+08, 1.32332e+07, 3.37515e+06, 3.31645e+07, 1.23188e+06, 1.62689e+06, 5.8153e+07, 4.73948e+07, 1.20078e+07, -0.781077, -0.0719378
 244, Main olfactory bulb outer plexiform layer, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 245, spinocervical tract, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 246, Midbrain reticular nucleus retrorubral area, 13732, 1.87654e+08, 6.03272e+08, 9.79575e+08, 1.05144e+09, 7.37046e+08, 4.21322e+08, 6.16512e+08, 2.41145e+08, 3.65857e+08, 5.90167e+08, 7.36603e+08, 4.07838e+08, 0.572573, -0.428863
 247, Auditory areas, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 248, Cortical amygdalar area posterior part medial zone layer 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 249, Posterior auditory area layer 6a, 2528, 1.48096e+08, 2.38687e+08, 3.41646e+08, 5.45333e+08, 4.355e+07, 2.22689e+07, 9.33418e+07, 387389, 1.40448e+07, 2.4281e+08, 2.03717e+08, 3.59247e+07, -0.803215, -0.0158177
 250, Lateral septal nucleus caudal (caudodorsal) part, 17172, 6.52845e+08, 1.10398e+09, 1.01226e+09, 7.43049e+09, 1.90074e+09, 9.33662e+08, 4.44795e+08, 5.01131e+08, 1.07914e+09, 9.23028e+08, 3.42163e+09, 6.75022e+08, 0.205894, -0.282885
 251, Primary auditory area layer 2/3, 15085, 1.94029e+09, 1.65605e+09, 2.94527e+09, 5.77126e+09, 6.76419e+08, 4.45206e+08, 1.59784e+09, 1, 3.4211e+07, 2.18054e+09, 2.29763e+09, 5.44017e+08, 0.939709, -0.0378732
 252, Dorsal auditory area layer 5, 10982, 1.12851e+09, 9.12288e+08, 1.90266e+09, 3.32778e+09, 2.30481e+08, 8.69579e+07, 9.32208e+08, 1.84713e+06, 2.72792e+07, 1.31449e+09, 1.21507e+09, 3.20445e+08, -0.917127, -0.046954
 253, spinohypothalamic pathway, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 254, Retrosplenial area, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 255, Anteroventral nucleus of thalamus, 13045, 6.63542e+08, 5.41309e+08, 9.50192e+08, 1.28444e+09, 9.37145e+08, 4.82187e+08, 7.62883e+08, 5.59476e+08, 1.4969e+08, 7.18348e+08, 9.01257e+08, 4.90683e+08, 0.44071, -0.268651
 256, Cortical amygdalar area posterior part medial zone layer 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 257, posteromedial visual area layer 6a, 4845, 4.70593e+08, 3.62066e+08, 6.16928e+08, 1.19938e+09, 6.27494e+08, 5.09822e+08, 4.88512e+08, 8.84156e+07, 2.17554e+08, 4.83196e+08, 7.78899e+08, 2.64827e+08, 0.183394, -0.126895
 258, Lateral septal nucleus rostral (rostroventral) part, 71363, 2.75044e+09, 3.24869e+09, 6.11179e+09, 5.87745e+09, 7.06369e+09, 4.90898e+09, 3.59189e+09, 2.11326e+09, 3.19225e+09, 4.03697e+09, 5.95004e+09, 2.9658e+09, 0.126887, -0.312676
 259, Entorhinal area medial part ventral zone layer 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 260, Nucleus of the lateral olfactory tract molecular layer, 5228, 8.15751e+07, 2.23728e+08, 3.76707e+08, 2.62429e+08, 3.54565e+08, 2.264e+08, 1.551e+08, 6.47025e+06, 1.30517e+08, 2.27337e+08, 2.81131e+08, 9.73624e+07, 0.519348, -0.175555
 261, spino-olivary pathway, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 262, Reticular nucleus of the thalamus, 43688, 1.27903e+09, 4.55368e+08, 1.71282e+09, 1.10244e+09, 8.37429e+08, 9.22551e+08, 1.1186e+09, 4.03601e+08, 1.3384e+08, 1.14907e+09, 9.5414e+08, 5.52014e+08, -0.560905, -0.195864
 263, Anteroventral preoptic nucleus, 2095, 9.01573e+07, 7.13217e+07, 1.40451e+08, 4.62637e+07, 1.28351e+08, 6.09872e+07, 1.40618e+07, 3.17063e+06, 6.97769e+07, 1.00643e+08, 7.8534e+07, 2.90031e+07, -0.453177, -0.0396556
 264, Orbital area layer 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 266, Lateral septal nucleus ventral part, 3642, 9.3661e+07, 1.66664e+08, 1.46465e+08, 2.02064e+08, 2.50004e+08, 1.04429e+08, 6.86069e+07, 8.45985e+07, 1.02435e+08, 1.35597e+08, 1.85499e+08, 8.52135e+07, 0.272258, -0.0608998
 267, Dorsal peduncular area layer 6a, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 268, Nucleus of the lateral olfactory tract pyramidal layer, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 269, Posterolateral visual area layer 2/3, 5398, 2.87655e+08, 4.33208e+08, 4.2124e+08, 6.82624e+08, 7.57907e+07, 1.95714e+08, 2.8403e+08, 1.06295e+08, 2.49399e+08, 3.80701e+08, 3.18043e+08, 2.13241e+08, -0.708848, -0.0458403
 270, spinoreticular pathway, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 271, Nucleus sagulum, 2990, 7.52506e+07, 1.54797e+08, 1.98611e+08, 5.08443e+08, 9.72656e+07, 8.82984e+07, 1.88265e+08, 7.24636e+07, 5.89857e+07, 1.42886e+08, 2.31336e+08, 1.06571e+08, 0.491483, -0.461449
 272, Anteroventral periventricular nucleus, 2193, 6.88825e+07, 3.15098e+07, 9.7046e+07, 2.33883e+07, 6.63663e+07, 7.58473e+06, 275130, 798901, 5.90165e+07, 6.58128e+07, 3.24464e+07, 2.00302e+07, -0.189198, -0.108347
 274, Retrosplenial area dorsal part layer 6a, 24074, 2.37085e+09, 2.17103e+09, 1.59685e+09, 8.18076e+09, 1.34333e+09, 3.86589e+09, 2.33599e+09, 1.01574e+09, 1.6021e+09, 2.04624e+09, 4.46333e+09, 1.65128e+09, 0.214742, -0.33991
 275, Lateral septal complex, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 276, Piriform area molecular layer, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 277, spinotectal pathway, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 278, Striatum-like amygdalar nuclei, 7729, 1.0614e+08, 6.55965e+07, 3.82619e+08, 1.32752e+08, 3.14037e+08, 4.55146e+08, 8.36153e+07, 9.24601e+07, 2.97321e+07, 1.84785e+08, 3.00645e+08, 6.86025e+07, 0.357204, -0.233638
 279, Retrosplenial area lateral agranular part layer 6b, 1152, 1.18223e+08, 5.66345e+07, 1.34084e+08, 2.54949e+08, 1.12785e+08, 1.12968e+08, 1.25498e+08, 3.69843e+07, 4.70612e+07, 1.02980e+08, 1.60234e+08, 6.98478e+07, 0.255793, -0.329895
 280, Barrington's nucleus, 1136, 9.07511e+06, 3.08078e+07, 3.45574e+07, 8.37649e+07, 2.32711e+07, 2.61075e+07, 2.08612e+07, 7.68413e+06, 2.35416e+07, 2.48134e+07, 4.43812e+07, 1.73623e+07, 0.322464, -0.383556
 281, Anteromedial visual area layer 1, 4292, 2.69528e+08, 1.86339e+08, 2.06422e+08, 5.01327e+08, 4.08634e+08, 3.57547e+08, 1.51532e+08, 2.82927e+07, 5.2724e+07, 2.20763e+08, 4.22503e+08, 7.75162e+07, 0.00725846, -0.0178829
 283, Lateral tegmental nucleus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
